creative,uid,length,music0_mturk,music1_mturk,music2_mturk,music3_mturk,music4_mturk,music1_pred,music2_pred,music3_pred,music4_pred
USSEN/IA ERNST DIFFERENCE,YokXZ4FzsV8,30,0,0,0,1,1,0,1,0,0
USSEN/IA ERNST DIFFERENCE,YokXZ4FzsV8,30,0,0,1,0,0,0,1,0,0
USSEN/IA ERNST DIFFERENCE,YokXZ4FzsV8,30,0,0,1,0,0,0,1,0,0
USSEN/IA ERNST DIFFERENCE,YokXZ4FzsV8,30,0,0,1,0,0,0,1,0,0
USSEN/IA ERNST DIFFERENCE,YokXZ4FzsV8,30,0,0,1,0,0,0,1,0,0
USSEN/IN DONNELLY COMMON SENSE MIDDLE,hXlav9oQbfQ,30,0,0,1,0,0,0,1,0,0
USSEN/IN DONNELLY COMMON SENSE MIDDLE,hXlav9oQbfQ,30,0,0,1,0,0,0,1,0,0
USSEN/IN DONNELLY COMMON SENSE MIDDLE,hXlav9oQbfQ,30,0,0,1,0,0,0,1,0,0
USSEN/IN DONNELLY COMMON SENSE MIDDLE,hXlav9oQbfQ,30,0,0,1,0,0,0,1,0,0
USSEN/IN DONNELLY COMMON SENSE MIDDLE,hXlav9oQbfQ,30,0,0,1,0,0,0,1,0,0
USSEN/IN MOURDOCK A CHOICE,Xe05zEO1XSU,30,0,1,1,0,1,1,0,0,1
USSEN/IN MOURDOCK A CHOICE,Xe05zEO1XSU,30,0,1,1,0,1,1,0,0,1
USSEN/IN MOURDOCK A CHOICE,Xe05zEO1XSU,30,0,1,0,0,1,1,0,0,1
USSEN/IN MOURDOCK A CHOICE,Xe05zEO1XSU,30,0,0,1,0,0,1,0,0,1
USSEN/IN MOURDOCK A CHOICE,Xe05zEO1XSU,30,0,1,1,0,1,1,0,0,1
USSEN/IN MOURDOCK DISTORTED PERSONAL ATTACKS,POqoP5TLltU,30,0,1,0,0,1,1,1,0,1
USSEN/IN MOURDOCK DISTORTED PERSONAL ATTACKS,POqoP5TLltU,30,0,1,1,0,1,1,1,0,1
USSEN/IN MOURDOCK DISTORTED PERSONAL ATTACKS,POqoP5TLltU,30,0,0,1,0,0,1,1,0,1
USSEN/IN MOURDOCK DISTORTED PERSONAL ATTACKS,POqoP5TLltU,30,0,1,1,0,1,1,1,0,1
USSEN/IN MOURDOCK DISTORTED PERSONAL ATTACKS,POqoP5TLltU,30,0,0,1,0,0,1,1,0,1
USSEN/IN MOURDOCK OBAMA-REID AGENDA,kSoarHs-1fU,30,0,0,1,0,0,0,1,0,0
USSEN/IN MOURDOCK OBAMA-REID AGENDA,kSoarHs-1fU,30,0,1,0,0,1,0,1,0,0
USSEN/IN MOURDOCK OBAMA-REID AGENDA,kSoarHs-1fU,30,0,0,0,1,1,0,1,0,0
USSEN/IN MOURDOCK OBAMA-REID AGENDA,kSoarHs-1fU,30,0,1,1,0,1,0,1,0,0
USSEN/IN MOURDOCK OBAMA-REID AGENDA,kSoarHs-1fU,30,0,1,0,0,1,0,1,0,0
USSEN/KS ORMAN ATTACK,TDF1-uj7u4w,30,0,1,1,0,1,0,1,1,0
USSEN/KS ORMAN ATTACK,TDF1-uj7u4w,30,0,0,0,1,1,0,1,1,0
USSEN/KS ORMAN ATTACK,TDF1-uj7u4w,30,0,0,1,0,0,0,1,1,0
USSEN/KS ORMAN ATTACK,TDF1-uj7u4w,30,0,0,1,0,0,0,1,1,0
USSEN/KS ORMAN ATTACK,TDF1-uj7u4w,30,0,0,1,1,1,0,1,1,0
USSEN/KS ORMAN HALF RIGHT,2GqyWbmQr-A,30,0,0,0,1,1,0,1,1,0
USSEN/KS ORMAN HALF RIGHT,2GqyWbmQr-A,30,0,1,0,0,1,0,1,1,0
USSEN/KS ORMAN HALF RIGHT,2GqyWbmQr-A,30,0,1,0,0,1,0,1,1,0
USSEN/KS ORMAN HALF RIGHT,2GqyWbmQr-A,30,0,0,1,0,0,0,1,1,0
USSEN/KS ORMAN HALF RIGHT,2GqyWbmQr-A,30,0,1,0,0,1,0,1,1,0
USSEN/KS ROBERTS ANOTHER VOTE,FSyC8Yk0b1I,30,0,1,0,0,1,1,0,0,1
USSEN/KS ROBERTS ANOTHER VOTE,FSyC8Yk0b1I,30,0,1,0,0,1,1,0,0,1
USSEN/KS ROBERTS ANOTHER VOTE,FSyC8Yk0b1I,30,0,1,0,0,1,1,0,0,1
USSEN/KS ROBERTS ANOTHER VOTE,FSyC8Yk0b1I,30,0,1,0,0,1,1,0,0,1
USSEN/KS ROBERTS ANOTHER VOTE,FSyC8Yk0b1I,30,0,1,0,0,1,1,0,0,1
USSEN/KY GRIMES NOT OBAMA,z7Pa16JPUlY,30,0,0,0,1,1,1,0,0,0
USSEN/KY GRIMES NOT OBAMA,z7Pa16JPUlY,30,0,1,0,0,1,1,0,0,0
USSEN/KY GRIMES NOT OBAMA,z7Pa16JPUlY,30,0,0,0,1,1,1,0,0,0
USSEN/KY GRIMES NOT OBAMA,z7Pa16JPUlY,30,0,0,1,0,0,1,0,0,0
USSEN/KY GRIMES NOT OBAMA,z7Pa16JPUlY,30,0,1,0,0,1,1,0,0,0
USSEN/KY GRIMES QUESTION FROM DON,HnG72T6t3-s,30,0,0,1,0,0,1,0,1,1
USSEN/KY GRIMES QUESTION FROM DON,HnG72T6t3-s,30,0,0,1,0,0,1,0,1,1
USSEN/KY GRIMES QUESTION FROM DON,HnG72T6t3-s,30,0,0,1,0,0,1,0,1,1
USSEN/KY GRIMES QUESTION FROM DON,HnG72T6t3-s,30,0,0,1,0,0,1,0,1,1
USSEN/KY GRIMES QUESTION FROM DON,HnG72T6t3-s,30,0,1,0,0,1,1,0,1,1
USSEN/KY MCCONNELL CONVINCE,RoJ-nOAWT3A,30,0,1,0,0,1,0,1,0,0
USSEN/KY MCCONNELL CONVINCE,RoJ-nOAWT3A,30,0,1,0,0,1,0,1,0,0
USSEN/KY MCCONNELL CONVINCE,RoJ-nOAWT3A,30,0,0,0,1,1,0,1,0,0
USSEN/KY MCCONNELL CONVINCE,RoJ-nOAWT3A,30,0,1,0,0,1,0,1,0,0
USSEN/KY MCCONNELL CONVINCE,RoJ-nOAWT3A,30,0,1,0,0,1,0,1,0,0
USSEN/KY MCCONNELL DEBBIE SMITH,SJ04b2qrihA,30,0,0,0,1,1,0,0,1,1
USSEN/KY MCCONNELL DEBBIE SMITH,SJ04b2qrihA,30,0,0,0,1,1,0,0,1,1
USSEN/KY MCCONNELL DEBBIE SMITH,SJ04b2qrihA,30,0,1,0,0,1,0,0,1,1
USSEN/KY MCCONNELL DEBBIE SMITH,SJ04b2qrihA,30,0,0,1,0,0,0,0,1,1
USSEN/KY MCCONNELL DEBBIE SMITH,SJ04b2qrihA,30,0,0,0,1,1,0,0,1,1
USSEN/KY MCCONNELL EMPTY PARKING SPACE,Jl6vHM_CBE8,30,0,1,0,0,1,1,0,0,1
USSEN/KY MCCONNELL EMPTY PARKING SPACE,Jl6vHM_CBE8,30,0,1,0,0,1,1,0,0,1
USSEN/KY MCCONNELL EMPTY PARKING SPACE,Jl6vHM_CBE8,30,0,1,0,0,1,1,0,0,1
USSEN/KY MCCONNELL EMPTY PARKING SPACE,Jl6vHM_CBE8,30,1,0,0,0,0,1,0,0,1
USSEN/KY MCCONNELL EMPTY PARKING SPACE,Jl6vHM_CBE8,30,0,1,0,0,1,1,0,0,1
USSEN/KY MCCONNELL LEADS,oKekeACF3d8,30,0,0,1,0,0,0,1,0,0
USSEN/KY MCCONNELL LEADS,oKekeACF3d8,30,0,0,1,0,0,0,1,0,0
USSEN/KY MCCONNELL LEADS,oKekeACF3d8,30,0,1,1,0,1,0,1,0,0
USSEN/KY MCCONNELL LEADS,oKekeACF3d8,30,0,0,1,0,0,0,1,0,0
USSEN/KY MCCONNELL LEADS,oKekeACF3d8,30,0,1,1,0,1,0,1,0,0
USSEN/KY MCCONNELL THIS FALL,3TDRgcJ0tQA,30,0,0,0,1,1,1,0,1,1
USSEN/KY MCCONNELL THIS FALL,3TDRgcJ0tQA,30,0,1,1,0,1,1,0,1,1
USSEN/KY MCCONNELL THIS FALL,3TDRgcJ0tQA,30,0,1,0,0,1,1,0,1,1
USSEN/KY MCCONNELL THIS FALL,3TDRgcJ0tQA,30,0,0,0,1,1,1,0,1,1
USSEN/KY MCCONNELL THIS FALL,3TDRgcJ0tQA,30,0,1,0,0,1,1,0,1,1
USSEN/LA CASSIDY DUMB,VHqD6mekv-M,30,0,1,0,0,1,0,1,0,1
USSEN/LA CASSIDY DUMB,VHqD6mekv-M,30,0,0,1,0,0,0,1,0,1
USSEN/LA CASSIDY DUMB,VHqD6mekv-M,30,0,0,0,1,1,0,1,0,1
USSEN/LA CASSIDY DUMB,VHqD6mekv-M,30,0,1,1,0,1,0,1,0,1
USSEN/LA CASSIDY DUMB,VHqD6mekv-M,30,0,1,1,0,1,0,1,0,1
USSEN/LA CASSIDY TWO OBAMAS,RPdd0jVkaog,30,0,1,0,0,1,0,1,0,1
USSEN/LA CASSIDY TWO OBAMAS,RPdd0jVkaog,30,0,1,0,0,1,0,1,0,1
USSEN/LA CASSIDY TWO OBAMAS,RPdd0jVkaog,30,0,1,1,0,1,0,1,0,1
USSEN/LA CASSIDY TWO OBAMAS,RPdd0jVkaog,30,0,1,1,0,1,0,1,0,1
USSEN/LA CASSIDY TWO OBAMAS,RPdd0jVkaog,30,0,1,0,0,1,0,1,0,1
USSEN/LA CASSIDY&NRSC A MESS,irYt6H9AE3w,30,0,0,0,1,1,0,1,1,0
USSEN/LA CASSIDY&NRSC A MESS,irYt6H9AE3w,30,0,0,0,1,1,0,1,1,0
USSEN/LA CASSIDY&NRSC A MESS,irYt6H9AE3w,30,0,1,0,0,1,0,1,1,0
USSEN/LA CASSIDY&NRSC A MESS,irYt6H9AE3w,30,0,1,0,0,1,0,1,1,0
USSEN/LA CASSIDY&NRSC A MESS,irYt6H9AE3w,30,0,1,0,1,1,0,1,1,0
USSEN/LA CASSIDY&NRSC ANOTHER OBAMACARE LIE,fB3yB8nGFMs,30,0,1,0,0,1,1,1,0,0
USSEN/LA CASSIDY&NRSC ANOTHER OBAMACARE LIE,fB3yB8nGFMs,30,0,1,1,0,1,1,1,0,0
USSEN/LA CASSIDY&NRSC ANOTHER OBAMACARE LIE,fB3yB8nGFMs,30,0,1,1,0,1,1,1,0,0
USSEN/LA CASSIDY&NRSC ANOTHER OBAMACARE LIE,fB3yB8nGFMs,30,0,0,0,1,1,1,1,0,0
USSEN/LA CASSIDY&NRSC ANOTHER OBAMACARE LIE,fB3yB8nGFMs,30,0,1,0,0,1,1,1,0,0
USSEN/LA LANDRIEU EXTRA MILE,w3D0wyB9NcI,30,0,0,1,0,0,1,0,0,0
USSEN/LA LANDRIEU EXTRA MILE,w3D0wyB9NcI,30,0,0,1,0,0,1,0,0,0
USSEN/LA LANDRIEU EXTRA MILE,w3D0wyB9NcI,30,0,0,1,0,0,1,0,0,0
USSEN/LA LANDRIEU EXTRA MILE,w3D0wyB9NcI,30,0,0,1,0,0,1,0,0,0
USSEN/LA LANDRIEU EXTRA MILE,w3D0wyB9NcI,30,0,0,1,0,0,1,0,0,0
USSEN/LA LANDRIEU SHIP BUILDER,Id-G4R50T4A,30,1,0,0,0,0,0,1,0,0
USSEN/LA LANDRIEU SHIP BUILDER,Id-G4R50T4A,30,0,0,1,0,0,0,1,0,0
USSEN/LA LANDRIEU SHIP BUILDER,Id-G4R50T4A,30,0,0,1,0,0,0,1,0,0
USSEN/LA LANDRIEU SHIP BUILDER,Id-G4R50T4A,30,0,0,1,0,0,0,1,0,0
USSEN/LA LANDRIEU SHIP BUILDER,Id-G4R50T4A,30,0,0,1,0,0,0,1,0,0
USSEN/MA BROWN ASBESTOS VICTIMS,uizzOZFy7Dk,30,0,0,0,1,1,0,0,1,1
USSEN/MA BROWN ASBESTOS VICTIMS,uizzOZFy7Dk,30,0,0,0,1,1,0,0,1,1
USSEN/MA BROWN ASBESTOS VICTIMS,uizzOZFy7Dk,30,0,1,0,1,1,0,0,1,1
USSEN/MA BROWN ASBESTOS VICTIMS,uizzOZFy7Dk,30,0,0,0,1,1,0,0,1,1
USSEN/MA BROWN ASBESTOS VICTIMS,uizzOZFy7Dk,30,0,0,0,1,1,0,0,1,1
USSEN/MA BROWN KEEP TAXES LOW,jhxNO_VWVFM,30,0,0,1,1,1,1,1,1,1
USSEN/MA BROWN KEEP TAXES LOW,jhxNO_VWVFM,30,0,1,1,1,1,1,1,1,1
USSEN/MA BROWN KEEP TAXES LOW,jhxNO_VWVFM,30,0,1,1,0,1,1,1,1,1
USSEN/MA BROWN KEEP TAXES LOW,jhxNO_VWVFM,30,0,0,1,1,1,1,1,1,1
USSEN/MA BROWN KEEP TAXES LOW,jhxNO_VWVFM,30,0,1,0,0,1,1,1,1,1
USSEN/MA BROWN KONNIE LUKES,99L5Ipiw7FA,30,0,0,1,0,0,0,1,0,0
USSEN/MA BROWN KONNIE LUKES,99L5Ipiw7FA,30,0,0,1,0,0,0,1,0,0
USSEN/MA BROWN KONNIE LUKES,99L5Ipiw7FA,30,0,0,1,0,0,0,1,0,0
USSEN/MA BROWN KONNIE LUKES,99L5Ipiw7FA,30,0,0,1,0,0,0,1,0,0
USSEN/MA BROWN KONNIE LUKES,99L5Ipiw7FA,30,0,0,0,1,1,0,1,0,0
USSEN/MA BROWN SPRINGFIELD TORNADOES,Q_GX1NtbD_k,30,0,0,1,0,0,0,1,0,0
USSEN/MA BROWN SPRINGFIELD TORNADOES,Q_GX1NtbD_k,30,0,0,0,1,1,0,1,0,0
USSEN/MA BROWN SPRINGFIELD TORNADOES,Q_GX1NtbD_k,30,0,0,1,0,0,0,1,0,0
USSEN/MA BROWN SPRINGFIELD TORNADOES,Q_GX1NtbD_k,30,0,0,1,0,0,0,1,0,0
USSEN/MA BROWN SPRINGFIELD TORNADOES,Q_GX1NtbD_k,30,0,0,1,0,0,0,1,0,0
USSEN/MA BROWN THOMAS HUDNER,Si38w4LZscs,30,0,0,0,1,1,0,1,0,1
USSEN/MA BROWN THOMAS HUDNER,Si38w4LZscs,30,0,0,0,1,1,0,1,0,1
USSEN/MA BROWN THOMAS HUDNER,Si38w4LZscs,30,0,0,1,0,0,0,1,0,1
USSEN/MA BROWN THOMAS HUDNER,Si38w4LZscs,30,0,0,1,1,1,0,1,0,1
USSEN/MA BROWN THOMAS HUDNER,Si38w4LZscs,30,0,0,1,0,0,0,1,0,1
USSEN/MA WARREN CORPORATE INTERESTS,U4PLPC75bco,30,0,0,1,0,0,0,1,0,0
USSEN/MA WARREN CORPORATE INTERESTS,U4PLPC75bco,30,0,0,1,0,0,0,1,0,0
USSEN/MA WARREN CORPORATE INTERESTS,U4PLPC75bco,30,0,0,1,0,0,0,1,0,0
USSEN/MA WARREN CORPORATE INTERESTS,U4PLPC75bco,30,0,0,1,0,0,0,1,0,0
USSEN/MA WARREN CORPORATE INTERESTS,U4PLPC75bco,30,0,0,1,0,0,0,1,0,0
USSEN/MA WARREN REAL FIGHTER,W8Lp66KISa4,30,0,1,0,0,1,0,1,1,0
USSEN/MA WARREN REAL FIGHTER,W8Lp66KISa4,30,0,1,0,0,1,0,1,1,0
USSEN/MA WARREN REAL FIGHTER,W8Lp66KISa4,30,0,1,0,0,1,0,1,1,0
USSEN/MA WARREN REAL FIGHTER,W8Lp66KISa4,30,0,0,1,0,0,0,1,1,0
USSEN/MA WARREN REAL FIGHTER,W8Lp66KISa4,30,0,0,1,0,0,0,1,1,0
USSEN/MA WARREN WOMEN'S ISSUES,GNpDs2o_J8c,30,0,1,0,0,1,1,1,0,0
USSEN/MA WARREN WOMEN'S ISSUES,GNpDs2o_J8c,30,0,1,0,0,1,1,1,0,0
USSEN/MA WARREN WOMEN'S ISSUES,GNpDs2o_J8c,30,0,0,1,1,1,1,1,0,0
USSEN/MA WARREN WOMEN'S ISSUES,GNpDs2o_J8c,30,0,0,0,1,1,1,1,0,0
USSEN/MA WARREN WOMEN'S ISSUES,GNpDs2o_J8c,30,0,0,0,1,1,1,1,0,0
USSEN/ME BELLOWS FRANK,EbyPhDkVQfs,30,0,0,1,1,1,0,1,0,0
USSEN/ME BELLOWS FRANK,EbyPhDkVQfs,30,0,0,1,0,0,0,1,0,0
USSEN/ME BELLOWS FRANK,EbyPhDkVQfs,30,0,0,0,1,1,0,1,0,0
USSEN/ME BELLOWS FRANK,EbyPhDkVQfs,30,0,0,0,1,1,0,1,0,0
USSEN/ME BELLOWS FRANK,EbyPhDkVQfs,30,0,1,0,0,1,0,1,0,0
USSEN/ME BELLOWS MAINE ROOTS,2OWWMMYVT3A,30,0,0,1,0,0,0,1,0,0
USSEN/ME BELLOWS MAINE ROOTS,2OWWMMYVT3A,30,0,0,1,0,0,0,1,0,0
USSEN/ME BELLOWS MAINE ROOTS,2OWWMMYVT3A,30,0,0,1,0,0,0,1,0,0
USSEN/ME BELLOWS MAINE ROOTS,2OWWMMYVT3A,30,0,0,1,0,0,0,1,0,0
USSEN/ME BELLOWS MAINE ROOTS,2OWWMMYVT3A,30,0,0,1,0,0,0,1,0,0
USSEN/ME COLLINS ALWAYS THERE,P6wQUV0U5vo,30,0,0,1,0,0,0,1,0,0
USSEN/ME COLLINS ALWAYS THERE,P6wQUV0U5vo,30,0,0,1,0,0,0,1,0,0
USSEN/ME COLLINS ALWAYS THERE,P6wQUV0U5vo,30,0,0,1,0,0,0,1,0,0
USSEN/ME COLLINS ALWAYS THERE,P6wQUV0U5vo,30,0,0,1,0,0,0,1,0,0
USSEN/ME COLLINS ALWAYS THERE,P6wQUV0U5vo,30,0,0,1,0,0,0,1,0,0
USSEN/ME COLLINS BATH IRON WORKS 60,HdfVBkuNEwc,60,0,0,1,0,0,0,1,0,0
USSEN/ME COLLINS BATH IRON WORKS 60,HdfVBkuNEwc,60,0,0,1,0,0,0,1,0,0
USSEN/ME COLLINS BATH IRON WORKS 60,HdfVBkuNEwc,60,0,0,1,0,0,0,1,0,0
USSEN/ME COLLINS BATH IRON WORKS 60,HdfVBkuNEwc,60,0,0,1,0,0,0,1,0,0
USSEN/ME COLLINS BATH IRON WORKS 60,HdfVBkuNEwc,60,0,0,1,0,0,0,1,0,0
USSEN/ME KING KNOW THE TRUTH,UMYIXQglB3I,30,0,0,1,0,0,0,1,0,0
USSEN/ME KING KNOW THE TRUTH,UMYIXQglB3I,30,0,0,1,0,0,0,1,0,0
USSEN/ME KING KNOW THE TRUTH,UMYIXQglB3I,30,0,0,1,0,0,0,1,0,0
USSEN/ME KING KNOW THE TRUTH,UMYIXQglB3I,30,0,0,0,1,1,0,1,0,0
USSEN/ME KING KNOW THE TRUTH,UMYIXQglB3I,30,0,0,1,0,0,0,1,0,0
USSEN/ME KING THINKS INDEPENDENTLY,-mSr7xr30-k,30,0,0,1,0,0,0,1,0,0
USSEN/ME KING THINKS INDEPENDENTLY,-mSr7xr30-k,30,0,0,1,0,0,0,1,0,0
USSEN/ME KING THINKS INDEPENDENTLY,-mSr7xr30-k,30,0,0,1,0,0,0,1,0,0
USSEN/ME KING THINKS INDEPENDENTLY,-mSr7xr30-k,30,0,1,0,0,1,0,1,0,0
USSEN/ME KING THINKS INDEPENDENTLY,-mSr7xr30-k,30,0,0,1,0,0,0,1,0,0
USSEN/ME NRSC&SUMMERS LIVED IT,wLnHnYUdtdk,30,0,0,1,1,1,0,1,1,0
USSEN/ME NRSC&SUMMERS LIVED IT,wLnHnYUdtdk,30,0,0,0,1,1,0,1,1,0
USSEN/ME NRSC&SUMMERS LIVED IT,wLnHnYUdtdk,30,0,0,1,1,1,0,1,1,0
USSEN/ME NRSC&SUMMERS LIVED IT,wLnHnYUdtdk,30,0,0,1,0,0,0,1,1,0
USSEN/ME NRSC&SUMMERS LIVED IT,wLnHnYUdtdk,30,1,0,0,0,0,0,1,1,0
USSEN/MI LAND CRISIS AT THE BORDER,5lp5KRd36bU,30,0,1,1,0,1,1,1,0,0
USSEN/MI LAND CRISIS AT THE BORDER,5lp5KRd36bU,30,0,1,1,0,1,1,1,0,0
USSEN/MI LAND CRISIS AT THE BORDER,5lp5KRd36bU,30,0,1,1,0,1,1,1,0,0
USSEN/MI LAND CRISIS AT THE BORDER,5lp5KRd36bU,30,0,1,1,0,1,1,1,0,0
USSEN/MI LAND CRISIS AT THE BORDER,5lp5KRd36bU,30,0,1,1,0,1,1,1,0,0
USSEN/MI LAND WAR ON MICHIGAN,sgREGcJ-OTc,30,0,0,1,0,0,0,1,1,0
USSEN/MI LAND WAR ON MICHIGAN,sgREGcJ-OTc,30,0,0,1,1,1,0,1,1,0
USSEN/MI LAND WAR ON MICHIGAN,sgREGcJ-OTc,30,0,1,0,1,1,0,1,1,0
USSEN/MI LAND WAR ON MICHIGAN,sgREGcJ-OTc,30,0,1,0,0,1,0,1,1,0
USSEN/MI LAND WAR ON MICHIGAN,sgREGcJ-OTc,30,0,1,0,0,1,0,1,1,0
USSEN/MI LAND&NRSC SIPHONED OFF,dXvWkdyx8ro,30,0,1,0,0,1,1,1,0,1
USSEN/MI LAND&NRSC SIPHONED OFF,dXvWkdyx8ro,30,0,0,1,1,1,1,1,0,1
USSEN/MI LAND&NRSC SIPHONED OFF,dXvWkdyx8ro,30,0,1,1,0,1,1,1,0,1
USSEN/MI LAND&NRSC SIPHONED OFF,dXvWkdyx8ro,30,0,0,1,1,1,1,1,0,1
USSEN/MI LAND&NRSC SIPHONED OFF,dXvWkdyx8ro,30,0,1,1,0,1,1,1,0,1
USSEN/MI PETERS&DSCC HEROIC 60,YwVKxoybOUk,60,0,0,1,0,0,1,1,1,1
USSEN/MI PETERS&DSCC HEROIC 60,YwVKxoybOUk,60,0,0,1,0,0,1,1,1,1
USSEN/MI PETERS&DSCC HEROIC 60,YwVKxoybOUk,60,0,1,0,0,1,1,1,1,1
USSEN/MI PETERS&DSCC HEROIC 60,YwVKxoybOUk,60,0,0,1,1,1,1,1,1,1
USSEN/MI PETERS&DSCC HEROIC 60,YwVKxoybOUk,60,0,0,1,0,0,1,1,1,1
USSEN/MI STABENOW DISHONEST AND RIDICULOUS,BgPs8bPW9KI,30,0,1,0,0,1,0,0,1,1
USSEN/MI STABENOW DISHONEST AND RIDICULOUS,BgPs8bPW9KI,30,0,0,0,1,1,0,0,1,1
USSEN/MI STABENOW DISHONEST AND RIDICULOUS,BgPs8bPW9KI,30,0,1,0,0,1,0,0,1,1
USSEN/MI STABENOW DISHONEST AND RIDICULOUS,BgPs8bPW9KI,30,0,1,0,0,1,0,0,1,1
USSEN/MI STABENOW DISHONEST AND RIDICULOUS,BgPs8bPW9KI,30,0,1,0,1,1,0,0,1,1
USSEN/MI STABENOW FARM BILL,Or3WQRW4Kq4,30,0,0,1,0,0,0,1,0,0
USSEN/MI STABENOW FARM BILL,Or3WQRW4Kq4,30,0,0,1,0,0,0,1,0,0
USSEN/MI STABENOW FARM BILL,Or3WQRW4Kq4,30,0,0,1,0,0,0,1,0,0
USSEN/MI STABENOW FARM BILL,Or3WQRW4Kq4,30,0,0,1,0,0,0,1,0,0
USSEN/MI STABENOW FARM BILL,Or3WQRW4Kq4,30,0,0,1,0,0,0,1,0,0
USSEN/MN KLOBUCHAR BETSY SATHERS,G65k72N9Z4I,30,0,0,1,0,0,0,1,0,0
USSEN/MN KLOBUCHAR BETSY SATHERS,G65k72N9Z4I,30,0,0,1,0,0,0,1,0,0
USSEN/MN KLOBUCHAR BETSY SATHERS,G65k72N9Z4I,30,0,0,1,0,0,0,1,0,0
USSEN/MN KLOBUCHAR BETSY SATHERS,G65k72N9Z4I,30,0,0,1,0,0,0,1,0,0
USSEN/MN KLOBUCHAR BETSY SATHERS,G65k72N9Z4I,30,0,0,1,1,1,0,1,0,0
USSEN/MN KLOBUCHAR MY MOM,wpUY6gwDHMM,30,0,0,1,0,0,0,1,0,0
USSEN/MN KLOBUCHAR MY MOM,wpUY6gwDHMM,30,0,0,1,0,0,0,1,0,0
USSEN/MN KLOBUCHAR MY MOM,wpUY6gwDHMM,30,0,0,1,0,0,0,1,0,0
USSEN/MN KLOBUCHAR MY MOM,wpUY6gwDHMM,30,0,0,1,0,0,0,1,0,0
USSEN/MN KLOBUCHAR MY MOM,wpUY6gwDHMM,30,0,0,1,0,0,0,1,0,0
USSEN/MN MCFADDEN IT'S TIME,2FvbJjYuMX4,30,0,0,1,0,0,1,0,0,1
USSEN/MN MCFADDEN IT'S TIME,2FvbJjYuMX4,30,0,0,1,0,0,1,0,0,1
USSEN/MN MCFADDEN IT'S TIME,2FvbJjYuMX4,30,0,0,1,1,1,1,0,0,1
USSEN/MN MCFADDEN IT'S TIME,2FvbJjYuMX4,30,0,0,1,1,1,1,0,0,1
USSEN/MN MCFADDEN IT'S TIME,2FvbJjYuMX4,30,0,0,1,0,0,1,0,0,1
USSEN/MO AKIN 6 YEAR RECORD,7KEyweLBzrs,30,0,1,0,1,1,0,1,0,0
USSEN/MO AKIN 6 YEAR RECORD,7KEyweLBzrs,30,0,1,0,0,1,0,1,0,0
USSEN/MO AKIN 6 YEAR RECORD,7KEyweLBzrs,30,0,1,0,0,1,0,1,0,0
USSEN/MO AKIN 6 YEAR RECORD,7KEyweLBzrs,30,0,0,0,1,1,0,1,0,0
USSEN/MO AKIN 6 YEAR RECORD,7KEyweLBzrs,30,0,1,0,0,1,0,1,0,0
USSEN/MO MCCASKILL SCARY,Ag0iHDkXNrg,30,0,0,0,1,1,0,1,1,0
USSEN/MO MCCASKILL SCARY,Ag0iHDkXNrg,30,0,0,1,1,1,0,1,1,0
USSEN/MO MCCASKILL SCARY,Ag0iHDkXNrg,30,0,0,0,1,1,0,1,1,0
USSEN/MO MCCASKILL SCARY,Ag0iHDkXNrg,30,0,0,0,1,1,0,1,1,0
USSEN/MO MCCASKILL SCARY,Ag0iHDkXNrg,30,0,1,0,0,1,0,1,1,0
USSEN/MO MCCASKILL SHARED VALUES REV,PIH_Xzvm24k,30,0,1,0,0,1,0,1,1,0
USSEN/MO MCCASKILL SHARED VALUES REV,PIH_Xzvm24k,30,0,0,1,0,0,0,1,1,0
USSEN/MO MCCASKILL SHARED VALUES REV,PIH_Xzvm24k,30,0,1,0,0,1,0,1,1,0
USSEN/MO MCCASKILL SHARED VALUES REV,PIH_Xzvm24k,30,0,0,0,1,1,0,1,1,0
USSEN/MO MCCASKILL SHARED VALUES REV,PIH_Xzvm24k,30,0,0,0,1,1,0,1,1,0
USSEN/MT DAINES CHARACTER,FwTHMcUpGU4,30,0,0,1,0,0,0,1,0,1
USSEN/MT DAINES CHARACTER,FwTHMcUpGU4,30,0,0,1,0,0,0,1,0,1
USSEN/MT DAINES CHARACTER,FwTHMcUpGU4,30,0,0,1,0,0,0,1,0,1
USSEN/MT DAINES CHARACTER,FwTHMcUpGU4,30,0,0,1,0,0,0,1,0,1
USSEN/MT DAINES CHARACTER,FwTHMcUpGU4,30,0,0,1,0,0,0,1,0,1
USSEN/MT DAINES MOTIVATION,enDMt5fzAaw,30,0,0,1,0,0,0,1,0,0
USSEN/MT DAINES MOTIVATION,enDMt5fzAaw,30,0,0,1,0,0,0,1,0,0
USSEN/MT DAINES MOTIVATION,enDMt5fzAaw,30,0,0,1,0,0,0,1,0,0
USSEN/MT DAINES MOTIVATION,enDMt5fzAaw,30,0,0,1,0,0,0,1,0,0
USSEN/MT DAINES MOTIVATION,enDMt5fzAaw,30,0,0,1,0,0,0,1,0,0
USSEN/MT REHBERG LINDA & MARSHA FREY,y5L7-nAVWYQ,30,0,0,1,0,0,0,1,0,0
USSEN/MT REHBERG LINDA & MARSHA FREY,y5L7-nAVWYQ,30,0,0,1,0,0,0,1,0,0
USSEN/MT REHBERG LINDA & MARSHA FREY,y5L7-nAVWYQ,30,0,0,1,0,0,0,1,0,0
