creative,uid,issue,desc,mturk,pred
USSEN/HI LINGLE PUTS PEOPLE FIRST,-2Lrao-0mJQ,democrats,Democrats,0,0
USSEN/HI LINGLE PUTS PEOPLE FIRST,-2Lrao-0mJQ,democrats,Democrats,1,0
USSEN/HI LINGLE PUTS PEOPLE FIRST,-2Lrao-0mJQ,democrats,Democrats,0,0
USSEN/HI LINGLE PUTS PEOPLE FIRST,-2Lrao-0mJQ,democrats,Democrats,1,0
USSEN/HI LINGLE PUTS PEOPLE FIRST,-2Lrao-0mJQ,democrats,Democrats,0,0
USSEN/IA BRALEY BRIDGES,pPi6G4kxFbc,issue15,Farming,1,1
USSEN/IA BRALEY BRIDGES,pPi6G4kxFbc,issue15,Farming,1,1
USSEN/IA BRALEY BRIDGES,pPi6G4kxFbc,issue15,Farming,1,1
USSEN/IA BRALEY BRIDGES,pPi6G4kxFbc,issue15,Farming,1,1
USSEN/IA BRALEY BRIDGES,pPi6G4kxFbc,issue15,Farming,1,1
USSEN/IA BRALEY HUGE PRIORITY,kcgYZXYOVHg,issue18,Employment/Jobs,1,1
USSEN/IA BRALEY HUGE PRIORITY,kcgYZXYOVHg,issue18,Employment/Jobs,1,1
USSEN/IA BRALEY HUGE PRIORITY,kcgYZXYOVHg,issue18,Employment/Jobs,1,1
USSEN/IA BRALEY HUGE PRIORITY,kcgYZXYOVHg,issue18,Employment/Jobs,0,1
USSEN/IA BRALEY HUGE PRIORITY,kcgYZXYOVHg,issue18,Employment/Jobs,1,1
USSEN/IA BRALEY HUGE PRIORITY,kcgYZXYOVHg,issue67,Afghanistan,1,1
USSEN/IA BRALEY HUGE PRIORITY,kcgYZXYOVHg,issue67,Afghanistan,1,1
USSEN/IA BRALEY HUGE PRIORITY,kcgYZXYOVHg,issue67,Afghanistan,1,1
USSEN/IA BRALEY HUGE PRIORITY,kcgYZXYOVHg,issue67,Afghanistan,1,1
USSEN/IA BRALEY HUGE PRIORITY,kcgYZXYOVHg,issue67,Afghanistan,1,1
USSEN/IA ERNST DIFFERENCE,YokXZ4FzsV8,issue66,Middle East,1,0
USSEN/IA ERNST DIFFERENCE,YokXZ4FzsV8,issue66,Middle East,1,0
USSEN/IA ERNST DIFFERENCE,YokXZ4FzsV8,issue66,Middle East,0,0
USSEN/IA ERNST DIFFERENCE,YokXZ4FzsV8,issue66,Middle East,0,0
USSEN/IA ERNST DIFFERENCE,YokXZ4FzsV8,issue66,Middle East,0,0
USSEN/IL DURBIN CAPTAIN TONY 60,ugdwmRETIcs,issue67,Afghanistan,1,1
USSEN/IL DURBIN CAPTAIN TONY 60,ugdwmRETIcs,issue67,Afghanistan,1,1
USSEN/IL DURBIN CAPTAIN TONY 60,ugdwmRETIcs,issue67,Afghanistan,1,1
USSEN/IL DURBIN CAPTAIN TONY 60,ugdwmRETIcs,issue67,Afghanistan,1,1
USSEN/IL DURBIN CAPTAIN TONY 60,ugdwmRETIcs,issue67,Afghanistan,1,1
USSEN/IL DURBIN STUDENT LOANS,ZR22BHCU44A,issue50,Education,1,0
USSEN/IL DURBIN STUDENT LOANS,ZR22BHCU44A,issue50,Education,1,0
USSEN/IL DURBIN STUDENT LOANS,ZR22BHCU44A,issue50,Education,1,0
USSEN/IL DURBIN STUDENT LOANS,ZR22BHCU44A,issue50,Education,0,0
USSEN/IL DURBIN STUDENT LOANS,ZR22BHCU44A,issue50,Education,0,0
USSEN/IN MOURDOCK A CHOICE,Xe05zEO1XSU,congmt,Congress,0,0
USSEN/IN MOURDOCK A CHOICE,Xe05zEO1XSU,congmt,Congress,0,0
USSEN/IN MOURDOCK A CHOICE,Xe05zEO1XSU,congmt,Congress,0,0
USSEN/IN MOURDOCK A CHOICE,Xe05zEO1XSU,congmt,Congress,0,0
USSEN/IN MOURDOCK A CHOICE,Xe05zEO1XSU,congmt,Congress,0,0
USSEN/IN MOURDOCK BECKY SKILLMAN,bkxknh9pBk0,issue22,Economy,1,1
USSEN/IN MOURDOCK BECKY SKILLMAN,bkxknh9pBk0,issue22,Economy,1,1
USSEN/IN MOURDOCK BECKY SKILLMAN,bkxknh9pBk0,issue22,Economy,1,1
USSEN/IN MOURDOCK BECKY SKILLMAN,bkxknh9pBk0,issue22,Economy,1,1
USSEN/IN MOURDOCK BECKY SKILLMAN,bkxknh9pBk0,issue22,Economy,1,1
USSEN/IN MOURDOCK GARBAGE ON TELEVISION,VmjZIPHNCRY,mention4,Change,0,0
USSEN/IN MOURDOCK GARBAGE ON TELEVISION,VmjZIPHNCRY,mention4,Change,0,0
USSEN/IN MOURDOCK GARBAGE ON TELEVISION,VmjZIPHNCRY,mention4,Change,0,0
USSEN/IN MOURDOCK GARBAGE ON TELEVISION,VmjZIPHNCRY,mention4,Change,0,0
USSEN/IN MOURDOCK GARBAGE ON TELEVISION,VmjZIPHNCRY,mention4,Change,0,0
USSEN/KS ORMAN ELEVEN MILLION,uhNcjOjos9E,congmt,Congress,0,0
USSEN/KS ORMAN ELEVEN MILLION,uhNcjOjos9E,congmt,Congress,1,0
USSEN/KS ORMAN ELEVEN MILLION,uhNcjOjos9E,congmt,Congress,0,0
USSEN/KS ORMAN ELEVEN MILLION,uhNcjOjos9E,congmt,Congress,0,0
USSEN/KS ORMAN ELEVEN MILLION,uhNcjOjos9E,congmt,Congress,0,0
USSEN/KS ORMAN WASHINGTON IS BROKEN,6erxUAC1Ncw,issue16,Business,1,0
USSEN/KS ORMAN WASHINGTON IS BROKEN,6erxUAC1Ncw,issue16,Business,1,0
USSEN/KS ORMAN WASHINGTON IS BROKEN,6erxUAC1Ncw,issue16,Business,1,0
USSEN/KS ORMAN WASHINGTON IS BROKEN,6erxUAC1Ncw,issue16,Business,1,0
USSEN/KS ORMAN WASHINGTON IS BROKEN,6erxUAC1Ncw,issue16,Business,1,0
USSEN/KS ROBERTS MISTAKE,qlLw5-obItE,issue30,Women's Health,0,0
USSEN/KS ROBERTS MISTAKE,qlLw5-obItE,issue30,Women's Health,0,0
USSEN/KS ROBERTS MISTAKE,qlLw5-obItE,issue30,Women's Health,0,0
USSEN/KS ROBERTS MISTAKE,qlLw5-obItE,issue30,Women's Health,0,0
USSEN/KS ROBERTS MISTAKE,qlLw5-obItE,issue30,Women's Health,0,0
USSEN/KS ROBERTS TROUBLING,YQD6PaYRuwg,issue10,Tax,1,1
USSEN/KS ROBERTS TROUBLING,YQD6PaYRuwg,issue10,Tax,1,1
USSEN/KS ROBERTS TROUBLING,YQD6PaYRuwg,issue10,Tax,1,1
USSEN/KS ROBERTS TROUBLING,YQD6PaYRuwg,issue10,Tax,1,1
USSEN/KS ROBERTS TROUBLING,YQD6PaYRuwg,issue10,Tax,1,1
USSEN/KS ROBERTS TROUBLING,YQD6PaYRuwg,issue53,Healthcare,0,1
USSEN/KS ROBERTS TROUBLING,YQD6PaYRuwg,issue53,Healthcare,1,1
USSEN/KS ROBERTS TROUBLING,YQD6PaYRuwg,issue53,Healthcare,1,1
USSEN/KS ROBERTS TROUBLING,YQD6PaYRuwg,issue53,Healthcare,1,1
USSEN/KS ROBERTS TROUBLING,YQD6PaYRuwg,issue53,Healthcare,1,1
USSEN/KS ROBERTS WHAT A JOKE,VdcQqobPqh8,congmt,Congress,0,0
USSEN/KS ROBERTS WHAT A JOKE,VdcQqobPqh8,congmt,Congress,0,0
USSEN/KS ROBERTS WHAT A JOKE,VdcQqobPqh8,congmt,Congress,0,0
USSEN/KS ROBERTS WHAT A JOKE,VdcQqobPqh8,congmt,Congress,0,0
USSEN/KS ROBERTS WHAT A JOKE,VdcQqobPqh8,congmt,Congress,0,0
USSEN/KY MCCONNELL AFTER ALL THAT,z_oWmuLRTes,issue53,Healthcare,1,1
USSEN/KY MCCONNELL AFTER ALL THAT,z_oWmuLRTes,issue53,Healthcare,1,1
USSEN/KY MCCONNELL AFTER ALL THAT,z_oWmuLRTes,issue53,Healthcare,1,1
USSEN/KY MCCONNELL AFTER ALL THAT,z_oWmuLRTes,issue53,Healthcare,1,1
USSEN/KY MCCONNELL AFTER ALL THAT,z_oWmuLRTes,issue53,Healthcare,1,1
USSEN/KY MCCONNELL AS IF,JJmkOjBRhe4,issue40,Crime,0,1
USSEN/KY MCCONNELL AS IF,JJmkOjBRhe4,issue40,Crime,1,1
USSEN/KY MCCONNELL AS IF,JJmkOjBRhe4,issue40,Crime,0,1
USSEN/KY MCCONNELL AS IF,JJmkOjBRhe4,issue40,Crime,1,1
USSEN/KY MCCONNELL AS IF,JJmkOjBRhe4,issue40,Crime,0,1
USSEN/KY MCCONNELL DR SANDY,R59XywkUyTg,gopsen,Mitch McConnell,1,1
USSEN/KY MCCONNELL DR SANDY,R59XywkUyTg,gopsen,Mitch McConnell,1,1
USSEN/KY MCCONNELL DR SANDY,R59XywkUyTg,gopsen,Mitch McConnell,1,1
USSEN/KY MCCONNELL DR SANDY,R59XywkUyTg,gopsen,Mitch McConnell,1,1
USSEN/KY MCCONNELL DR SANDY,R59XywkUyTg,gopsen,Mitch McConnell,1,1
USSEN/KY MCCONNELL EMPTY PARKING SPACE,Jl6vHM_CBE8,mention5,Experience,1,1
USSEN/KY MCCONNELL EMPTY PARKING SPACE,Jl6vHM_CBE8,mention5,Experience,1,1
USSEN/KY MCCONNELL EMPTY PARKING SPACE,Jl6vHM_CBE8,mention5,Experience,1,1
USSEN/KY MCCONNELL EMPTY PARKING SPACE,Jl6vHM_CBE8,mention5,Experience,0,1
USSEN/KY MCCONNELL EMPTY PARKING SPACE,Jl6vHM_CBE8,mention5,Experience,1,1
USSEN/KY MCCONNELL FACT CHECKS,MJycGIFva7M,issue56,Social Security,0,0
USSEN/KY MCCONNELL FACT CHECKS,MJycGIFva7M,issue56,Social Security,0,0
USSEN/KY MCCONNELL FACT CHECKS,MJycGIFva7M,issue56,Social Security,0,0
USSEN/KY MCCONNELL FACT CHECKS,MJycGIFva7M,issue56,Social Security,0,0
USSEN/KY MCCONNELL FACT CHECKS,MJycGIFva7M,issue56,Social Security,0,0
USSEN/KY MCCONNELL KATHY WALKER,drTVvto7od4,prsment,Barack Obama,1,1
USSEN/KY MCCONNELL KATHY WALKER,drTVvto7od4,prsment,Barack Obama,1,1
USSEN/KY MCCONNELL KATHY WALKER,drTVvto7od4,prsment,Barack Obama,1,1
USSEN/KY MCCONNELL KATHY WALKER,drTVvto7od4,prsment,Barack Obama,1,1
USSEN/KY MCCONNELL KATHY WALKER,drTVvto7od4,prsment,Barack Obama,1,1
USSEN/KY MCCONNELL SAVED,aVrXWftBImA,issue18,Employment/Jobs,1,1
USSEN/KY MCCONNELL SAVED,aVrXWftBImA,issue18,Employment/Jobs,1,1
USSEN/KY MCCONNELL SAVED,aVrXWftBImA,issue18,Employment/Jobs,1,1
USSEN/KY MCCONNELL SAVED,aVrXWftBImA,issue18,Employment/Jobs,1,1
USSEN/KY MCCONNELL SAVED,aVrXWftBImA,issue18,Employment/Jobs,1,1
USSEN/KY MCCONNELL STRONG KENTUCKY WOMAN,Rq8NhMvo0pY,issue50,Education,0,0
USSEN/KY MCCONNELL STRONG KENTUCKY WOMAN,Rq8NhMvo0pY,issue50,Education,0,0
USSEN/KY MCCONNELL STRONG KENTUCKY WOMAN,Rq8NhMvo0pY,issue50,Education,1,0
USSEN/KY MCCONNELL STRONG KENTUCKY WOMAN,Rq8NhMvo0pY,issue50,Education,0,0
USSEN/KY MCCONNELL STRONG KENTUCKY WOMAN,Rq8NhMvo0pY,issue50,Education,1,0
USSEN/KY MCCONNELL WILLIAMS,fG5Ws69wF0g,gopsen,Mitch McConnell,1,1
USSEN/KY MCCONNELL WILLIAMS,fG5Ws69wF0g,gopsen,Mitch McConnell,1,1
USSEN/KY MCCONNELL WILLIAMS,fG5Ws69wF0g,gopsen,Mitch McConnell,1,1
USSEN/KY MCCONNELL WILLIAMS,fG5Ws69wF0g,gopsen,Mitch McConnell,1,1
USSEN/KY MCCONNELL WILLIAMS,fG5Ws69wF0g,gopsen,Mitch McConnell,1,1
USSEN/LA CASSIDY SHE HAS CHANGED,l4FWHruqic4,issue41,Drug,0,0
USSEN/LA CASSIDY SHE HAS CHANGED,l4FWHruqic4,issue41,Drug,0,0
USSEN/LA CASSIDY SHE HAS CHANGED,l4FWHruqic4,issue41,Drug,0,0
USSEN/LA CASSIDY SHE HAS CHANGED,l4FWHruqic4,issue41,Drug,0,0
USSEN/LA CASSIDY SHE HAS CHANGED,l4FWHruqic4,issue41,Drug,0,0
USSEN/LA CASSIDY YOUR TURN,0AJFxuO-Nu4,mention7,Conservative,1,1
USSEN/LA CASSIDY YOUR TURN,0AJFxuO-Nu4,mention7,Conservative,1,1
USSEN/LA CASSIDY YOUR TURN,0AJFxuO-Nu4,mention7,Conservative,1,1
USSEN/LA CASSIDY YOUR TURN,0AJFxuO-Nu4,mention7,Conservative,1,1
USSEN/LA CASSIDY YOUR TURN,0AJFxuO-Nu4,mention7,Conservative,1,1
USSEN/MA BROWN LAURIE MYERS,vycWApIe_zw,issue30,Women's Health,0,0
USSEN/MA BROWN LAURIE MYERS,vycWApIe_zw,issue30,Women's Health,1,0
USSEN/MA BROWN LAURIE MYERS,vycWApIe_zw,issue30,Women's Health,0,0
USSEN/MA BROWN LAURIE MYERS,vycWApIe_zw,issue30,Women's Health,1,0
USSEN/MA BROWN LAURIE MYERS,vycWApIe_zw,issue30,Women's Health,1,0
USSEN/MA BROWN SUPPORTS WOMEN,5kUdnLx5n5Y,issue18,Employment/Jobs,1,1
USSEN/MA BROWN SUPPORTS WOMEN,5kUdnLx5n5Y,issue18,Employment/Jobs,1,1
USSEN/MA BROWN SUPPORTS WOMEN,5kUdnLx5n5Y,issue18,Employment/Jobs,0,1
USSEN/MA BROWN SUPPORTS WOMEN,5kUdnLx5n5Y,issue18,Employment/Jobs,1,1
USSEN/MA BROWN SUPPORTS WOMEN,5kUdnLx5n5Y,issue18,Employment/Jobs,1,1
USSEN/MA BROWN VOTE THE PERSON,waEOB6v76A8,prsment,Barack Obama,0,0
USSEN/MA BROWN VOTE THE PERSON,waEOB6v76A8,prsment,Barack Obama,1,0
USSEN/MA BROWN VOTE THE PERSON,waEOB6v76A8,prsment,Barack Obama,1,0
USSEN/MA BROWN VOTE THE PERSON,waEOB6v76A8,prsment,Barack Obama,1,0
USSEN/MA BROWN VOTE THE PERSON,waEOB6v76A8,prsment,Barack Obama,1,0
USSEN/MD CARDIN LUCKY,Uw0Tef_HgsM,issue55,Medicare,1,1
USSEN/MD CARDIN LUCKY,Uw0Tef_HgsM,issue55,Medicare,1,1
USSEN/MD CARDIN LUCKY,Uw0Tef_HgsM,issue55,Medicare,1,1
USSEN/MD CARDIN LUCKY,Uw0Tef_HgsM,issue55,Medicare,1,1
USSEN/MD CARDIN LUCKY,Uw0Tef_HgsM,issue55,Medicare,1,1
USSEN/ME BELLOWS MAINE ROOTS,2OWWMMYVT3A,issue31,Same-Sex Marriage/LGBT,1,1
USSEN/ME BELLOWS MAINE ROOTS,2OWWMMYVT3A,issue31,Same-Sex Marriage/LGBT,0,1
USSEN/ME BELLOWS MAINE ROOTS,2OWWMMYVT3A,issue31,Same-Sex Marriage/LGBT,0,1
USSEN/ME BELLOWS MAINE ROOTS,2OWWMMYVT3A,issue31,Same-Sex Marriage/LGBT,1,1
USSEN/ME BELLOWS MAINE ROOTS,2OWWMMYVT3A,issue31,Same-Sex Marriage/LGBT,1,1
USSEN/ME BELLOWS WALK,uQhFggwJtDg,republicans,Republicans,0,1
USSEN/ME BELLOWS WALK,uQhFggwJtDg,republicans,Republicans,0,1
USSEN/ME BELLOWS WALK,uQhFggwJtDg,republicans,Republicans,1,1
USSEN/ME BELLOWS WALK,uQhFggwJtDg,republicans,Republicans,1,1
USSEN/ME BELLOWS WALK,uQhFggwJtDg,republicans,Republicans,1,1
USSEN/ME COLLINS FEED 60,vVn-4AvjAao,congmt,Congress,0,0
USSEN/ME COLLINS FEED 60,vVn-4AvjAao,congmt,Congress,0,0
USSEN/ME COLLINS FEED 60,vVn-4AvjAao,congmt,Congress,0,0
USSEN/ME COLLINS FEED 60,vVn-4AvjAao,congmt,Congress,0,0
USSEN/ME COLLINS FEED 60,vVn-4AvjAao,congmt,Congress,0,0
USSEN/ME KING GODZILLA,pTyD7k8ZS7o,democrats,Democrats,0,0
USSEN/ME KING GODZILLA,pTyD7k8ZS7o,democrats,Democrats,0,0
USSEN/ME KING GODZILLA,pTyD7k8ZS7o,democrats,Democrats,0,0
USSEN/ME KING GODZILLA,pTyD7k8ZS7o,democrats,Democrats,0,0
USSEN/ME KING GODZILLA,pTyD7k8ZS7o,democrats,Democrats,0,0
USSEN/ME SUMMERS MEET CHARLIE,CJm-Q4EfMbI,issue62,Veterans,1,1
USSEN/ME SUMMERS MEET CHARLIE,CJm-Q4EfMbI,issue62,Veterans,0,1
USSEN/ME SUMMERS MEET CHARLIE,CJm-Q4EfMbI,issue62,Veterans,1,1
USSEN/ME SUMMERS MEET CHARLIE,CJm-Q4EfMbI,issue62,Veterans,1,1
USSEN/ME SUMMERS MEET CHARLIE,CJm-Q4EfMbI,issue62,Veterans,1,1
USSEN/ME SUMMERS MEET CHARLIE,CJm-Q4EfMbI,mention5,Experience,1,0
USSEN/ME SUMMERS MEET CHARLIE,CJm-Q4EfMbI,mention5,Experience,1,0
USSEN/ME SUMMERS MEET CHARLIE,CJm-Q4EfMbI,mention5,Experience,0,0
USSEN/ME SUMMERS MEET CHARLIE,CJm-Q4EfMbI,mention5,Experience,0,0
USSEN/ME SUMMERS MEET CHARLIE,CJm-Q4EfMbI,mention5,Experience,0,0
USSEN/MI LAND BAD LOANS,F3WOFHcre20,issue65,China,1,1
USSEN/MI LAND BAD LOANS,F3WOFHcre20,issue65,China,1,1
USSEN/MI LAND BAD LOANS,F3WOFHcre20,issue65,China,1,1
USSEN/MI LAND BAD LOANS,F3WOFHcre20,issue65,China,1,1
USSEN/MI LAND BAD LOANS,F3WOFHcre20,issue65,China,1,1
USSEN/MI LAND CRISIS AT THE BORDER,5lp5KRd36bU,congmt,Congress,0,0
USSEN/MI LAND CRISIS AT THE BORDER,5lp5KRd36bU,congmt,Congress,0,0
USSEN/MI LAND CRISIS AT THE BORDER,5lp5KRd36bU,congmt,Congress,0,0
USSEN/MI LAND CRISIS AT THE BORDER,5lp5KRd36bU,congmt,Congress,0,0
USSEN/MI LAND CRISIS AT THE BORDER,5lp5KRd36bU,congmt,Congress,0,0
USSEN/MI LAND STOP FIGHTING START LISTENING,iWbfqEUf0Qo,issue12,Government Spending,1,0
USSEN/MI LAND STOP FIGHTING START LISTENING,iWbfqEUf0Qo,issue12,Government Spending,1,0
USSEN/MI LAND STOP FIGHTING START LISTENING,iWbfqEUf0Qo,issue12,Government Spending,1,0
USSEN/MI LAND STOP FIGHTING START LISTENING,iWbfqEUf0Qo,issue12,Government Spending,1,0
USSEN/MI LAND STOP FIGHTING START LISTENING,iWbfqEUf0Qo,issue12,Government Spending,1,0
USSEN/MN FRANKEN ALL TOGETHER,uTYtmPYUKdA,issue11,Deficit/Budget/Debt,1,1
USSEN/MN FRANKEN ALL TOGETHER,uTYtmPYUKdA,issue11,Deficit/Budget/Debt,1,1
USSEN/MN FRANKEN ALL TOGETHER,uTYtmPYUKdA,issue11,Deficit/Budget/Debt,0,1
USSEN/MN FRANKEN ALL TOGETHER,uTYtmPYUKdA,issue11,Deficit/Budget/Debt,0,1
USSEN/MN FRANKEN ALL TOGETHER,uTYtmPYUKdA,issue11,Deficit/Budget/Debt,1,1
USSEN/MN FRANKEN HEAD DOWN,oSyzwg_v7u4,issue50,Education,1,0
USSEN/MN FRANKEN HEAD DOWN,oSyzwg_v7u4,issue50,Education,0,0
USSEN/MN FRANKEN HEAD DOWN,oSyzwg_v7u4,issue50,Education,0,0
USSEN/MN FRANKEN HEAD DOWN,oSyzwg_v7u4,issue50,Education,1,0
USSEN/MN FRANKEN HEAD DOWN,oSyzwg_v7u4,issue50,Education,1,0
USSEN/MN FRANKEN LUCKY,J4S0ZarnyMI,issue10,Tax,1,1
USSEN/MN FRANKEN LUCKY,J4S0ZarnyMI,issue10,Tax,1,1
USSEN/MN FRANKEN LUCKY,J4S0ZarnyMI,issue10,Tax,1,1
USSEN/MN FRANKEN LUCKY,J4S0ZarnyMI,issue10,Tax,1,1
USSEN/MN FRANKEN LUCKY,J4S0ZarnyMI,issue10,Tax,1,1
USSEN/MN FRANKEN SERIOUS,xuJm0BnbcSQ,issue50,Education,0,1
USSEN/MN FRANKEN SERIOUS,xuJm0BnbcSQ,issue50,Education,1,1
USSEN/MN FRANKEN SERIOUS,xuJm0BnbcSQ,issue50,Education,0,1
USSEN/MN FRANKEN SERIOUS,xuJm0BnbcSQ,issue50,Education,1,1
USSEN/MN FRANKEN SERIOUS,xuJm0BnbcSQ,issue50,Education,1,1
USSEN/MN KLOBUCHAR VETERANS BENEFITS,L66I6mQXkRQ,issue70,Iraq,1,1
USSEN/MN KLOBUCHAR VETERANS BENEFITS,L66I6mQXkRQ,issue70,Iraq,1,1
USSEN/MN KLOBUCHAR VETERANS BENEFITS,L66I6mQXkRQ,issue70,Iraq,1,1
USSEN/MN KLOBUCHAR VETERANS BENEFITS,L66I6mQXkRQ,issue70,Iraq,1,1
USSEN/MN KLOBUCHAR VETERANS BENEFITS,L66I6mQXkRQ,issue70,Iraq,1,1
USSEN/MN MCFADDEN CLUE,4AtS0rtrlzk,issue11,Deficit/Budget/Debt,1,1
USSEN/MN MCFADDEN CLUE,4AtS0rtrlzk,issue11,Deficit/Budget/Debt,1,1
USSEN/MN MCFADDEN CLUE,4AtS0rtrlzk,issue11,Deficit/Budget/Debt,1,1
USSEN/MN MCFADDEN CLUE,4AtS0rtrlzk,issue11,Deficit/Budget/Debt,1,1
USSEN/MN MCFADDEN CLUE,4AtS0rtrlzk,issue11,Deficit/Budget/Debt,1,1
USSEN/MN MCFADDEN CLUE,4AtS0rtrlzk,issue22,Economy,1,1
USSEN/MN MCFADDEN CLUE,4AtS0rtrlzk,issue22,Economy,1,1
USSEN/MN MCFADDEN CLUE,4AtS0rtrlzk,issue22,Economy,1,1
USSEN/MN MCFADDEN CLUE,4AtS0rtrlzk,issue22,Economy,1,1
USSEN/MN MCFADDEN CLUE,4AtS0rtrlzk,issue22,Economy,1,1
USSEN/MO AKIN 6 YEAR RECORD,7KEyweLBzrs,issue18,Employment/Jobs,0,0
USSEN/MO AKIN 6 YEAR RECORD,7KEyweLBzrs,issue18,Employment/Jobs,0,0
USSEN/MO AKIN 6 YEAR RECORD,7KEyweLBzrs,issue18,Employment/Jobs,0,0
USSEN/MO AKIN 6 YEAR RECORD,7KEyweLBzrs,issue18,Employment/Jobs,0,0
USSEN/MO AKIN 6 YEAR RECORD,7KEyweLBzrs,issue18,Employment/Jobs,0,0
USSEN/MO AKIN CORRUPT CLAIRE,lWi178102lo,congmt,Congress,0,0
USSEN/MO AKIN CORRUPT CLAIRE,lWi178102lo,congmt,Congress,0,0
USSEN/MO AKIN CORRUPT CLAIRE,lWi178102lo,congmt,Congress,0,0
USSEN/MO AKIN CORRUPT CLAIRE,lWi178102lo,congmt,Congress,0,0
USSEN/MO AKIN CORRUPT CLAIRE,lWi178102lo,congmt,Congress,0,0
USSEN/MO AKIN CORRUPT CLAIRE,lWi178102lo,issue13,Recession/Stimulus/Bailout,1,1
USSEN/MO AKIN CORRUPT CLAIRE,lWi178102lo,issue13,Recession/Stimulus/Bailout,1,1
USSEN/MO AKIN CORRUPT CLAIRE,lWi178102lo,issue13,Recession/Stimulus/Bailout,1,1
USSEN/MO AKIN CORRUPT CLAIRE,lWi178102lo,issue13,Recession/Stimulus/Bailout,1,1
USSEN/MO AKIN CORRUPT CLAIRE,lWi178102lo,issue13,Recession/Stimulus/Bailout,1,1
USSEN/MO AKIN HUCKABEE ENDORSEMENT 3,oqTepM3We_U,prsment,Barack Obama,1,1
USSEN/MO AKIN HUCKABEE ENDORSEMENT 3,oqTepM3We_U,prsment,Barack Obama,1,1
USSEN/MO AKIN HUCKABEE ENDORSEMENT 3,oqTepM3We_U,prsment,Barack Obama,1,1
USSEN/MO AKIN HUCKABEE ENDORSEMENT 3,oqTepM3We_U,prsment,Barack Obama,1,1
USSEN/MO AKIN HUCKABEE ENDORSEMENT 3,oqTepM3We_U,prsment,Barack Obama,1,1
USSEN/MO AKIN SELLING US OUT,ESAZbG4V8Co,issue16,Business,1,1
USSEN/MO AKIN SELLING US OUT,ESAZbG4V8Co,issue16,Business,1,1
USSEN/MO AKIN SELLING US OUT,ESAZbG4V8Co,issue16,Business,1,1
USSEN/MO AKIN SELLING US OUT,ESAZbG4V8Co,issue16,Business,1,1
USSEN/MO AKIN SELLING US OUT,ESAZbG4V8Co,issue16,Business,1,1
USSEN/MO MCCASKILL CHINESE TRADE VIOLATIONS,XlpIuI0vDbA,issue16,Business,0,0
USSEN/MO MCCASKILL CHINESE TRADE VIOLATIONS,XlpIuI0vDbA,issue16,Business,0,0
USSEN/MO MCCASKILL CHINESE TRADE VIOLATIONS,XlpIuI0vDbA,issue16,Business,0,0
USSEN/MO MCCASKILL CHINESE TRADE VIOLATIONS,XlpIuI0vDbA,issue16,Business,0,0
USSEN/MO MCCASKILL CHINESE TRADE VIOLATIONS,XlpIuI0vDbA,issue16,Business,0,0
USSEN/MO MCCASKILL FAMILY AND MO FIRST,Q63ih_EuTic,issue55,Medicare,1,1
USSEN/MO MCCASKILL FAMILY AND MO FIRST,Q63ih_EuTic,issue55,Medicare,1,1
USSEN/MO MCCASKILL FAMILY AND MO FIRST,Q63ih_EuTic,issue55,Medicare,1,1
USSEN/MO MCCASKILL FAMILY AND MO FIRST,Q63ih_EuTic,issue55,Medicare,1,1
USSEN/MO MCCASKILL FAMILY AND MO FIRST,Q63ih_EuTic,issue55,Medicare,1,1
USSEN/MO MCCASKILL FAMILY AND MO FIRST,Q63ih_EuTic,mention16,Wall Street,0,0
USSEN/MO MCCASKILL FAMILY AND MO FIRST,Q63ih_EuTic,mention16,Wall Street,0,0
USSEN/MO MCCASKILL FAMILY AND MO FIRST,Q63ih_EuTic,mention16,Wall Street,0,0
USSEN/MO MCCASKILL FAMILY AND MO FIRST,Q63ih_EuTic,mention16,Wall Street,0,0
USSEN/MO MCCASKILL FAMILY AND MO FIRST,Q63ih_EuTic,mention16,Wall Street,0,0
USSEN/MT DAINES BALANCED BUDGET,WNgAr7lxCXA,issue16,Business,1,1
USSEN/MT DAINES BALANCED BUDGET,WNgAr7lxCXA,issue16,Business,1,1
USSEN/MT DAINES BALANCED BUDGET,WNgAr7lxCXA,issue16,Business,0,1
USSEN/MT DAINES BALANCED BUDGET,WNgAr7lxCXA,issue16,Business,1,1
USSEN/MT DAINES BALANCED BUDGET,WNgAr7lxCXA,issue16,Business,1,1
USSEN/MT DAINES MONTANA JOBS,oMFjPLSdt9c,issue80,Environment,1,1
USSEN/MT DAINES MONTANA JOBS,oMFjPLSdt9c,issue80,Environment,0,1
USSEN/MT DAINES MONTANA JOBS,oMFjPLSdt9c,issue80,Environment,1,1
USSEN/MT DAINES MONTANA JOBS,oMFjPLSdt9c,issue80,Environment,1,1
USSEN/MT DAINES MONTANA JOBS,oMFjPLSdt9c,issue80,Environment,1,1
USSEN/MT REHBERG BALONEY 3,14J2g_lgmQo,issue83,Energy,1,1
USSEN/MT REHBERG BALONEY 3,14J2g_lgmQo,issue83,Energy,0,1
USSEN/MT REHBERG BALONEY 3,14J2g_lgmQo,issue83,Energy,1,1
USSEN/MT REHBERG BALONEY 3,14J2g_lgmQo,issue83,Energy,1,1
USSEN/MT REHBERG BALONEY 3,14J2g_lgmQo,issue83,Energy,1,1
USSEN/MT REHBERG GIVE IT THEIR ALL,vSnhMy4cMD4,issue16,Business,1,1
